  time (s)              T(t) (K)              P(t) (Pa)           Kinetic En. (n.u.)     Potential En. (n.u.) Total En. (n.u.)
  3.0000e-13          104.45143035     80279941.30162546        5513.11254898       -18901.14701600       -13388.03446702 
  3.0500e-13          105.45104135     80128942.20313990        5565.87360632       -19006.70244702       -13440.82884071 
  3.1000e-13          106.41449463            0.00000000        5616.72620245       -19108.44542914       -13491.71922669 
  3.1500e-13          107.33628635    182004482.95333287        5665.37983474       -19205.79527790       -13540.41544317 
  3.2000e-13          108.20012715    160341512.28391653        5710.97472550       -19297.03433390       -13586.05960839 
  3.2500e-13          109.00266482     92108259.26900657        5753.33393983       -19381.80137389       -13628.46743406 
  3.3000e-13          109.74354126    149551518.84310403        5792.43857614       -19460.05440390       -13667.61582776 
  3.3500e-13          110.41553257     67508882.57292998        5827.90734535       -19531.02778007       -13703.12043472 
  3.4000e-13          111.01257083    143096916.26966429        5859.41997404       -19594.07855225       -13734.65857821 
  3.4500e-13          111.53365708    444046495.98884964        5886.92373504       -19649.10124611       -13762.17751107 
  3.5000e-13          111.97058992    132824310.72763801        5909.98574452       -19695.23364079       -13785.24789626 
  3.5500e-13          112.32907818     82224734.07433444        5928.90732486       -19733.07483715       -13804.16751229 
  3.6000e-13          112.60797149    225997835.95795438        5943.62775739       -19762.50072971       -13818.87297232 
  3.6500e-13          112.81504656    252789786.78698301        5954.55750850       -19784.33182885       -13829.77432035 
  3.7000e-13          112.95617484    237012985.32827628        5962.00648346       -19799.18544760       -13837.17896414 
  3.7500e-13          113.04305426    269826139.95688438        5966.59211785       -19808.29805932       -13841.70594147 
  3.8000e-13          113.08644789    545555936.86585355        5968.88250214       -19812.81190432       -13843.92940218 
  3.8500e-13          113.09437818    146649336.55761001        5969.30107583       -19813.58618940       -13844.28511357 
  3.9000e-13          113.08130075     62401587.84622353        5968.61082830       -19812.16145043       -13843.55062213 
  3.9500e-13          113.05671316    214877302.09302312        5967.31305624       -19809.55038133       -13842.23732509 
  4.0000e-13          113.02309719    141433224.53535825        5965.53875159       -19806.01512654       -13840.47637495 
  4.0500e-13          112.98245319     72342070.27600853        5963.39349684       -19801.75710900       -13838.36361216 
  4.1000e-13          112.93386711    185853892.13938689        5960.82904598       -19796.66461435       -13835.83556837 
  4.1500e-13          112.87541997    203686974.62395862        5957.74411321       -19790.52494957       -13832.78083636 
  4.2000e-13          112.79011022    224467815.99438542        5953.24132884       -19781.54616891       -13828.30484007 
  4.2500e-13          112.69340918    125569499.64547209        5948.13729460       -19771.35589022       -13823.21859563 
  4.3000e-13          112.58196458    290255655.39776760        5942.25507114       -19759.59885140       -13817.34378025 
  4.3500e-13          112.45792129    312476272.17791879        5935.70786929       -19746.50125210       -13810.79338281 
  4.4000e-13          112.31271359    129049135.46960627        5928.04357616       -19731.15630917       -13803.11273301 
  4.4500e-13          112.15849195    378827703.82720810        5919.90351244       -19714.84956817       -13794.94605573 
  4.5000e-13          112.00273977     83294405.92841619        5911.68266511       -19698.38187151       -13786.69920640 
  4.5500e-13          111.84474698    212739179.06792507        5903.34355425       -19681.68825702       -13778.34470277 
  4.6000e-13          111.69240017    347324624.38402861        5895.30244745       -19665.61090585       -13770.30845840 
  4.6500e-13          111.54825849    134621080.60472387        5887.69442025       -19650.42133967       -13762.72691942 
  4.7000e-13          111.40434878    205310463.43345326        5880.09863716       -19635.27566231       -13755.17702515 
  4.7500e-13          111.25096410            0.00000000        5872.00274988       -19619.14810190       -13747.14535202 
  4.8000e-13          111.08428546     55435048.45176015        5863.20518652       -19601.61658736       -13738.41140085 
  4.8500e-13          110.89764396    168614966.64289373        5853.35395116       -19581.95825002       -13728.60429885 
  4.9000e-13          110.68794901    204003880.12334272        5842.28591832       -19559.83274527       -13717.54682695 
  4.9500e-13          110.44992985    162480790.94202352        5829.72288876       -19534.68109583       -13704.95820707 
  5.0000e-13          110.18874131    183344235.24855351        5815.93694219       -19507.05478561       -13691.11784342 
  5.0500e-13          109.91108326    347947879.06680191        5801.28170908       -19477.67035658       -13676.38864750 
  5.1000e-13          109.63218112    253970823.21104378        5786.56081086       -19448.14453382       -13661.58372296 
  5.1500e-13          109.36100259    446822295.39322186        5772.24757661       -19419.43143893       -13647.18386232 
  5.2000e-13          109.10927459    443021981.16082788        5758.96097259       -19392.78130958       -13633.82033699 
  5.2500e-13          108.88904320    149278003.53252083        5747.33680970       -19369.48129587       -13622.14448618 
  5.3000e-13          108.70819759    321436783.26982051        5737.79149098       -19350.37716346       -13612.58567248 
  5.3500e-13          108.56684422    453599433.16422570        5730.33063556       -19335.48772649       -13605.15709093 
  5.4000e-13          108.44984719    441130591.36983979        5724.15534637       -19323.20860163       -13599.05325526 
  5.4500e-13          108.35336146    426765420.21883732        5719.06267607       -19313.11489509       -13594.05221902 
  5.5000e-13          108.27121765     83056992.24337359        5714.72699532       -19304.53582559       -13589.80883027 
  5.5500e-13          108.18330081    319448678.03835380        5710.08660478       -19295.33379380       -13585.24718902 
  5.6000e-13          108.07744072     95430645.81286892        5704.49914048       -19284.21611136       -13579.71697088 
  5.6500e-13          107.94659685    555304479.42458701        5697.59299343       -19270.43334866       -13572.84035524 
  5.7000e-13          107.78741189    161288477.41103473        5689.19095809       -19253.62852083       -13564.43756273 
  5.7500e-13          107.59640427     51239610.42788191        5679.10927211       -19233.43154428       -13554.32227216 
  5.8000e-13          107.37809514     81343035.04848647        5667.58656938       -19210.32198677       -13542.73541739 
  5.8500e-13          107.14259162    213976446.47691655        5655.15631882       -19185.37523474       -13530.21891592 
  5.9000e-13          106.88917408    246685742.82347250        5641.78053841       -19158.53698067       -13516.75644226 
  5.9500e-13          106.64196740    267543043.91181254        5628.73257686       -19132.36155476       -13503.62897790 
  6.0000e-13          106.40827877    284677923.41253477        5616.39811954       -19107.63043482       -13491.23231528 
  6.0500e-13          106.20340943    172016164.79011133        5605.58478976       -19085.96407550       -13480.37928574 
  6.1000e-13          106.02274283    107693836.12477247        5596.04891950       -19066.88096613       -13470.83204663 
  6.1500e-13          105.87229023     79578077.71843961        5588.10779216       -19051.00564305       -13462.89785089 
  6.2000e-13          105.75274916    234884181.25371912        5581.79822461       -19038.40264943       -13456.60442482 
  6.2500e-13          105.65068765    192617459.79022726        5576.41125585       -19027.64440379       -13451.23314794 
  6.3000e-13          105.56722454     55451427.46953097        5572.00594017       -19018.84387982       -13446.83793965 
  6.3500e-13          105.50417957    117098355.61534223        5568.67832628       -19012.19081279       -13443.51248651 
  6.4000e-13          105.43691800     96554755.04412489        5565.12815382       -19005.09379041       -13439.96563659 
  6.4500e-13          105.38495840    115911395.64008625        5562.38564359       -18999.60928296       -13437.22363938 
  6.5000e-13          105.35845715    178438027.06141707        5560.98686512       -18996.81270244       -13435.82583732 
  6.5500e-13          105.35407134    225258646.79266897        5560.75537520       -18996.35367894       -13435.59830374 
  6.6000e-13          105.37163869     74817872.20008039        5561.68260781       -18998.21835854       -13436.53575072 
  6.6500e-13          105.40672936    194384601.21639717        5563.53474926       -19001.94328426       -13438.40853500 
  6.7000e-13          105.45657456    119427764.76046951        5566.16565831       -19007.23957378       -13441.07391547 
  6.7500e-13          105.51004696    157850465.13893995        5568.98801629       -19012.92693750       -13443.93892121 
  6.8000e-13          105.55809415    259916642.79015046        5571.52402364       -19018.03984784       -13446.51582419 
  6.8500e-13          105.59527519            0.00000000        5573.48649818       -19021.99045961       -13448.50396143 
  6.9000e-13          105.61458274    149542691.28546837        5574.50558131       -19024.03206627       -13449.52648496 
  6.9500e-13          105.61110580     62720478.76693714        5574.32206260       -19023.65063146       -13449.32856887 
  7.0000e-13          105.58809328    132437456.42478663        5573.10742516       -19021.20089382       -13448.09346866 
  7.0500e-13          105.54637097    152183399.94643414        5570.90525558       -19016.78096801       -13445.87571243 
  7.1000e-13          105.48718637     63512848.99416585        5567.78139822       -19010.53013812       -13442.74873989 
  7.1500e-13          105.41234734    331452869.10403192        5563.83127529       -19002.63353629       -13438.80226100 
  7.2000e-13          105.31833383     32304165.90602729        5558.86909260       -18992.71272300       -13433.84363040 
  7.2500e-13          105.20553965            0.00000000        5552.91563646       -18980.80105848       -13427.88542202 
  7.3000e-13          105.07479672    146335999.12737674        5546.01481679       -18966.98439399       -13420.96957719 
  7.3500e-13          104.92883499    242231223.60984218        5538.31072453       -18951.55541955       -13413.24469501 
  7.4000e-13          104.76642578    309593411.31155640        5529.73850825       -18934.39060624       -13404.65209799 
  7.4500e-13          104.58758342    196560849.53306711        5520.29892409       -18915.49536508       -13395.19644099 
  7.5000e-13          104.39714024    190833194.06853631        5510.24703064       -18895.38262943       -13385.13559880 
  7.5500e-13          104.19188087     46792446.94066590        5499.41311465       -18873.70651305       -13374.29339840 
  7.6000e-13          103.98031402    209012065.90088537        5488.24627989       -18851.36445861       -13363.11817872 
  7.6500e-13          103.75643036    130233306.24290651        5476.42934442       -18827.71579312       -13351.28644870 
  7.7000e-13          103.53259123    235398574.91479343        5464.61475924       -18804.06362139       -13339.44886215 
  7.7500e-13          103.30473103    234539533.39527997        5452.58793556       -18779.97705592       -13327.38912036 
  7.8000e-13          103.07343656    273633343.09352422        5440.37984590       -18755.52322834       -13315.14338244 
  7.8500e-13          102.84409178    114951658.84477457        5428.27466378       -18731.28077738       -13303.00611360 
  7.9000e-13          102.62793036    160566446.94702056        5416.86532056       -18708.43631469       -13291.57099413 
  7.9500e-13          102.42798543    101879423.85242364        5406.31190896       -18687.31456260       -13281.00265364 
  8.0000e-13          102.24689731    105982145.40353596        5396.75379020       -18668.19340611       -13271.43961590 
  8.0500e-13          102.08285859    136085602.31139597        5388.09556596       -18650.87951038       -13262.78394442 
  8.1000e-13          101.93621949    164502294.49207291        5380.35572101       -18635.40547036       -13255.04974935 
  8.1500e-13          101.80859576    125787778.73088837        5373.61953764       -18621.93937135       -13248.31983371 
  8.2000e-13          101.69874173    153201754.22056350        5367.82126748       -18610.35040787       -13242.52914039 
  8.2500e-13          101.60539119     90003430.09851827        5362.89407721       -18600.50845111       -13237.61437390 
  8.3000e-13          101.52544043     87740511.68229458        5358.67414901       -18592.08666740       -13233.41251839 
  8.3500e-13          101.45485327    121004542.42009053        5354.94844677       -18584.65847907       -13229.71003230 
  8.4000e-13          101.38851475            0.00000000        5351.44699430       -18577.67961219       -13226.23261788 
  8.4500e-13          101.32253013     56345196.35810937        5347.96422104       -18570.73244438       -13222.76822334 
  8.5000e-13          101.25070546    144419428.36550614        5344.17320084       -18563.15801823       -13218.98481738 
  8.5500e-13          101.17247719     95565135.02500352        5340.04418804       -18554.89415735       -13214.84996931 
  8.6000e-13          101.08921839    173417983.35433397        5335.64965625       -18546.08703602       -13210.43737977 
  8.6500e-13          101.00292355     33932597.30974080        5331.09487754       -18536.95428480       -13205.85940726 
  8.7000e-13          100.91618468     99528127.01077971        5326.51666196       -18527.77609533       -13201.25943337 
  8.7500e-13          100.82609166    144966080.43403625        5321.76140939       -18518.24718935       -13196.48577997 
  8.8000e-13          100.73955760     89993648.52034442        5317.19400427       -18509.10011919       -13191.90611492 
  8.8500e-13          100.66105111    149487411.77191097        5313.05030666       -18500.80136629       -13187.75105963 
  8.9000e-13          100.58088989     56292409.85384347        5308.81927016       -18492.32326170       -13183.50399154 
  8.9500e-13          100.51111215     63433401.38466450        5305.13628998       -18484.93787384       -13179.80158386 
  9.0000e-13          100.45463356    214423956.89044589        5302.15526034       -18478.95506750       -13176.79980716 
  9.0500e-13          100.41594165    120150873.03897555        5300.11303965       -18474.85091108       -13174.73787143 
  9.1000e-13          100.39732216    181066286.89033404        5299.13027351       -18472.86971568       -13173.73944217 
  9.1500e-13          100.39707785            0.00000000        5299.11737829       -18472.83507672       -13173.71769842 
  9.2000e-13          100.41846196    112981418.69765355        5300.24606561       -18475.08774225       -13174.84167664 
  9.2500e-13          100.46406432    357988395.42113703        5302.65303047       -18479.89966401       -13177.24663354 
  9.3000e-13          100.52212914     47836293.75274264        5305.71778435       -18486.03038090       -13180.31259654 
  9.3500e-13          100.59669053     70231372.94880629        5309.65325317       -18493.90111789       -13184.24786471 
  9.4000e-13          100.69032450     76395784.07923302        5314.59540292       -18503.78298665       -13189.18758373 
  9.4500e-13          100.80313797    310471912.64252180        5320.54987695       -18515.69078892       -13195.14091197 
  9.5000e-13          100.93696084    169037474.43699124        5327.61326090       -18529.82439127       -13202.21113037 
  9.5500e-13          101.08007023     42066709.56339414        5335.16680188       -18544.95057553       -13209.78377365 
  9.6000e-13          101.23623511    111750660.80072513        5343.40943272       -18561.46909388       -13218.05966116 
  9.6500e-13          101.39911920     74242290.90881526        5352.00671402       -18578.70740272       -13226.70068870 
  9.7000e-13          101.56098669     76706023.66402908        5360.55033727       -18595.84099178       -13235.29065451 
  9.7500e-13          101.70429565    129894975.51764958        5368.11441202       -18611.01124535       -13242.89683333 
  9.8000e-13          101.82776627    257192824.71799570        5374.63138760       -18624.07979024       -13249.44840264 
  9.8500e-13          101.92427583    128257320.92384429        5379.72531560       -18634.29342148       -13254.56810588 
  9.9000e-13          101.98811381    158243961.73545402        5383.09478558       -18641.04878009       -13257.95399451 
  9.9500e-13          102.01615188    123993847.92581010        5384.57467944       -18644.01355798       -13259.43887854 
  1.0000e-12          102.00667082    138359464.40752256        5384.07425442       -18643.00515239       -13258.93089797 
